,,Total Budget,,,,,,Budget currency,,,,,,,,,,,,,,,,,USD at budget exchange rate: 17.2,,,,,,,,,,,,
,,2026 Cancun,,,,,," $ 1,503,560.78 "," $ 1,457,680.78 "," $ 1,333,110.78 "," $ 1,334,910.78 "," $ 1,278,560.78 "," $ 1,262,460.78 "," $ 1,308,180.78 "," $ 1,220,375.78 "," $ 1,203,260.78 "," $ 1,238,860.78 "," $ 1,275,260.78 "," $ 1,134,025.78 "," $ 15,550,249.36 ",,,,," $ 87,416.32 "," $ 84,748.88 "," $ 77,506.44 "," $ 77,611.09 "," $ 74,334.93 "," $ 73,398.88 "," $ 76,057.02 "," $ 70,952.08 "," $ 69,957.02 "," $ 72,026.79 "," $ 74,143.07 "," $ 65,931.73 "," $ 904,084.27 "
Budget,KEY,US Netsuite Category,Producto,Clase,Dato estadistico: Presupuesto,Description,Additional Desc. (optional),January MXN,February MXN,March MXN,April MXN,May MXN,June MXN,July MXN,August MXN,September MXN,October MXN,November MXN,December MXN,2026 Total MXN,,,,,January USD,February USD,March USD,April USD,May USD,June USD,July USD,August USD,September USD,October USD,November USD,December USD,2026 Total USD
Cancun,1098,Reggio Emilia,PROGRAMA EDUCATIVO CUN,REGGIO EMILIA,Mtto. a Instalaciones,Facilities Maintenance,"Mantenimiento del CCTR
(Reparacion, alumbrado, grietas, desague, retiro de salitre, entro otros)"," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 14,880.00 ",,,,, $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 865.12 
Cancun,1099,Reggio Emilia,PROGRAMA EDUCATIVO CUN,REGGIO EMILIA,Papelería y Artes de Oficina,Stationery and general office supplies,Papelería y artículos de oficina / Mantenimiento y equipo de oficina," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 ",," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 ",," $ 15,350.00 ",,,,, $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 ,, $ 89.24 , $ 89.24 , $ 89.24 ,, $ 892.44 
Cancun,1100,Reggio Emilia,PROGRAMA EDUCATIVO CUN,REGGIO EMILIA,Productos de Limpieza,Cleaning supplies,Suministros de limpieza, $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 ," $ 7,800.00 ",,,,, $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 453.49 
Cancun,1101,Reggio Emilia,PROGRAMA EDUCATIVO CUN,REGGIO EMILIA,Alimentos,Food for students,Alimentos para estudiantes," $ 11,515.00 "," $ 11,515.00 "," $ 11,515.00 "," $ 11,515.00 "," $ 11,515.00 "," $ 11,515.00 "," $ 11,515.00 ",," $ 11,515.00 "," $ 11,515.00 "," $ 11,515.00 ",," $ 115,150.00 ",,,,, $ 669.48 , $ 669.48 , $ 669.48 , $ 669.48 , $ 669.48 , $ 669.48 , $ 669.48 ,, $ 669.48 , $ 669.48 , $ 669.48 ,," $ 6,694.77 "
Cancun,1102,Reggio Emilia,PROGRAMA EDUCATIVO CUN,REGGIO EMILIA,Desarrollo Educativo,Class materials (holistic care),Materiales para clases," $ 3,000.00 "," $ 3,000.00 "," $ 3,000.00 "," $ 3,000.00 "," $ 3,000.00 "," $ 3,000.00 "," $ 3,000.00 ",," $ 3,000.00 "," $ 3,000.00 "," $ 3,000.00 ",," $ 30,000.00 ",,,,, $ 174.42 , $ 174.42 , $ 174.42 , $ 174.42 , $ 174.42 , $ 174.42 , $ 174.42 ,, $ 174.42 , $ 174.42 , $ 174.42 ,," $ 1,744.19 "
Cancun,1103,Reggio Emilia,PROGRAMA EDUCATIVO CUN,REGGIO EMILIA,Celebraciones,"Celebrations (children's day, graduations, beginning and end of the school year)","Celebraciones (día del niño, graduaciones, inicio y fin de ciclo)"," $ 1,500.00 ",,," $ 3,500.00 ",," $ 3,500.00 ",,,," $ 1,500.00 ",,," $ 10,000.00 ",,,,, $ 87.21 ,,, $ 203.49 ,, $ 203.49 ,,,, $ 87.21 ,,, $ 581.40 
Cancun,1104,Reggio Emilia,PROGRAMA EDUCATIVO CUN,REGGIO EMILIA,Desarrollo Educativo,Connection activities for students,"Actividad de conexión, salidas y experiencias"," $ 5,000.00 ",,," $ 5,000.00 ",,," $ 5,000.00 ",,,," $ 5,000.00 ",," $ 20,000.00 ",,,,, $ 290.70 ,,, $ 290.70 ,,, $ 290.70 ,,,, $ 290.70 ,," $ 1,162.79 "
Cancun,1105,Reggio Emilia,PROGRAMA EDUCATIVO CUN,REGGIO EMILIA,Entrenamientos,Training for staff,Entrenamiento de staff," $ 10,000.00 ",,,,,,,,,,,," $ 10,000.00 ",,,,, $ 581.40 ,,,,,,,,,,,, $ 581.40 
Cancun,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cancun,1107,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Telefonía y Celulares,Cell phone,Plan empresarial Telcel Movil, $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 , $ 836.00 ," $ 10,032.00 ",,,,, $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 48.60 , $ 583.26 
Cancun,1108,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Gas LP,Propane -Propano,Gas LP para la preparacion de los alimentos, $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 ,, $ 310.00 , $ 310.00 , $ 310.00 ,," $ 3,100.00 ",,,,, $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 ,, $ 18.02 , $ 18.02 , $ 18.02 ,, $ 180.23 
Cancun,1109,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Electricidad,Electricity,Servicio CFE, $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 , $ 520.00 ," $ 6,240.00 ",,,,, $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 30.23 , $ 362.79 
Cancun,1110,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Internet,Intermet,Intermet, $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 , $ 330.00 ," $ 3,960.00 ",,,,, $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 19.19 , $ 230.23 
Cancun,1111,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Gasolina,Fuel,Gasolina," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 3,910.00 "," $ 46,920.00 ",,,,, $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 , $ 227.33 ," $ 2,727.91 "
Cancun,1112,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Seguros y Fianzas,Insurance & Plates,Tenencias y seguro de vehículos," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 1,955.00 "," $ 23,460.00 ",,,,, $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 , $ 113.66 ," $ 1,363.95 "
Cancun,1113,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Mtto. Eq de Transporte,Vehicles maintenance,Mantenimiento de vehículos," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 1,630.00 "," $ 19,560.00 ",,,,, $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 , $ 94.77 ," $ 1,137.21 "
Cancun,1114,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Otros Impuestos y Derechos,Chofer License,Licencias de conducir, $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 , $ 530.00 ," $ 6,360.00 ",,,,, $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 30.81 , $ 369.77 
Cancun,1115,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Mtto. a Instalaciones,Facilities Maintenance,"Mantenimiento del CCTR
(Reparacion, alumbrado, grietas, desague, retiro de salitre, entro otros)"," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 1,240.00 "," $ 14,880.00 ",,,,, $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 72.09 , $ 865.12 
Cancun,1116,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Productos de Limpieza,Cleaning supplies,Suministros de limpieza, $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 , $ 650.00 ," $ 7,800.00 ",,,,, $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 37.79 , $ 453.49 
Cancun,1117,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Papelería y Artes de Oficina,Stationery and general office supplies,Papelería y artículos de oficina / Mantenimiento y equipo de oficina," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 ",," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 ",," $ 15,350.00 ",,,,, $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 ,, $ 89.24 , $ 89.24 , $ 89.24 ,, $ 892.44 
Cancun,1118,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Alimentos,Food for students,Alimentos para estudiantes," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 ",," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 ",," $ 100,000.00 ",,,,, $ 581.40 , $ 581.40 , $ 581.40 , $ 581.40 , $ 581.40 , $ 581.40 , $ 581.40 ,, $ 581.40 , $ 581.40 , $ 581.40 ,," $ 5,813.95 "
Cancun,1119,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Desarrollo Educativo,Class materials (holistic care),Materiales para clases (holísitco de atención)," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 ",," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 ",," $ 25,000.00 ",,,,, $ 145.35 , $ 145.35 , $ 145.35 , $ 145.35 , $ 145.35 , $ 145.35 , $ 145.35 ,, $ 145.35 , $ 145.35 , $ 145.35 ,," $ 1,453.49 "
Cancun,1120,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Desarrollo Emocional,Psychology materials,Materiales de psicología, $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 ,, $ 500.00 , $ 500.00 , $ 500.00 ,," $ 5,000.00 ",,,,, $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 ,, $ 29.07 , $ 29.07 , $ 29.07 ,, $ 290.70 
Cancun,1121,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Desarrollo Educativo,Connection activities for students,"Actividad de conexión, salidas y experiencias"," $ 3,000.00 ",,," $ 3,000.00 ",,," $ 3,000.00 ",,,," $ 3,000.00 ",," $ 12,000.00 ",,,,, $ 174.42 ,,, $ 174.42 ,,, $ 174.42 ,,,, $ 174.42 ,, $ 697.67 
Cancun,1122,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Entrenamientos,Training for staff,Entrenamiento de staff," $ 5,000.00 ",,,,,,,,,,,," $ 5,000.00 ",,,,, $ 290.70 ,,,,,,,,,,,, $ 290.70 
Cancun,1123,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Matrículas,Educational scholarships,Becas Educativas," $ 21,000.00 ",,,,,," $ 31,000.00 ",,,,,," $ 52,000.00 ",,,,," $ 1,220.93 ",,,,,," $ 1,802.33 ",,,,,," $ 3,023.26 "
Cancun,1124,Hope Program Cancun,PROGRAMA ESPERANZA CUN,PROGRAMA ESPERANZA,Celebraciones,"Celebrations (graduations, beginning and end of the school year)","Celebraciones (graduaciones, inicio y fin de ciclo)",,,,,," $ 10,000.00 ",,,,,,," $ 10,000.00 ",,,,,,,,,, $ 581.40 ,,,,,,, $ 581.40 
Cancun,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cancun,1126,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Telefonía y Celulares,Cell phone,Plan empresarial Telcel Movil, $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 , $ 790.00 ," $ 9,480.00 ",,,,, $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 45.93 , $ 551.16 
Cancun,1127,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Gas LP,Propane -Propano,Gas LP para la preparacion de los alimentos, $ 295.00 , $ 295.00 , $ 295.00 , $ 295.00 , $ 295.00 , $ 295.00 , $ 295.00 ,, $ 295.00 , $ 295.00 , $ 295.00 ,," $ 2,950.00 ",,,,, $ 17.15 , $ 17.15 , $ 17.15 , $ 17.15 , $ 17.15 , $ 17.15 , $ 17.15 ,, $ 17.15 , $ 17.15 , $ 17.15 ,, $ 171.51 
Cancun,1128,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Electricidad,Electricity,Servicio CFE, $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 , $ 495.00 ," $ 5,940.00 ",,,,, $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 28.78 , $ 345.35 
Cancun,1129,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Internet,Intermet,Intermet, $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 , $ 310.00 ," $ 3,720.00 ",,,,, $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 18.02 , $ 216.28 
Cancun,1130,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Gasolina,Fuel,Gasolina," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 3,690.00 "," $ 44,280.00 ",,,,, $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 , $ 214.53 ," $ 2,574.42 "
Cancun,1131,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Seguros y Fianzas,Insurance & Plates,Tenencias y seguros de vehículos," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 1,845.00 "," $ 22,140.00 ",,,,, $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 , $ 107.27 ," $ 1,287.21 "
Cancun,1132,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Mtto. Eq de Transporte,Vehicles maintenance,Mantenimiento de vehículos," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 1,535.00 "," $ 18,420.00 ",,,,, $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 , $ 89.24 ," $ 1,070.93 "
Cancun,1133,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Otros Impuestos y Derechos,Chofer License,Licencias de conducir, $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 ," $ 6,000.00 ",,,,, $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 348.84 
Cancun,1134,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Mtto. a Instalaciones,Facilities Maintenance,"Mantenimiento del CCTR
(Reparacion, alumbrado, grietas, desague, retiro de salitre, entro otros)"," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 1,170.00 "," $ 14,040.00 ",,,,, $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 68.02 , $ 816.28 
Cancun,1135,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Papelería y Artes de Oficina,Stationery and general office supplies,Papelería y artículos de oficina / Mantenimiento y equipo de oficina," $ 1,450.00 "," $ 1,450.00 "," $ 1,450.00 "," $ 1,450.00 "," $ 1,450.00 "," $ 1,450.00 "," $ 1,450.00 ",," $ 1,450.00 "," $ 1,450.00 "," $ 1,450.00 ",," $ 14,500.00 ",,,,, $ 84.30 , $ 84.30 , $ 84.30 , $ 84.30 , $ 84.30 , $ 84.30 , $ 84.30 ,, $ 84.30 , $ 84.30 , $ 84.30 ,, $ 843.02 
Cancun,1136,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Productos de Limpieza,Cleaning supplies,Suministros de limpieza, $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 , $ 615.00 ," $ 7,380.00 ",,,,, $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 35.76 , $ 429.07 
Cancun,1137,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Equipo de Cómputo,Computers equipment for students,Equipo de cómputo para universitarios,,,,,,," $ 28,000.00 ",,,,,," $ 28,000.00 ",,,,,,,,,,," $ 1,627.91 ",,,,,," $ 1,627.91 "
Cancun,1138,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Alimentos,Food for students,Alimentos para estudiantes," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 ",," $ 10,000.00 "," $ 10,000.00 "," $ 10,000.00 ",," $ 100,000.00 ",,,,, $ 581.40 , $ 581.40 , $ 581.40 , $ 581.40 , $ 581.40 , $ 581.40 , $ 581.40 ,, $ 581.40 , $ 581.40 , $ 581.40 ,," $ 5,813.95 "
Cancun,1139,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Licencias,Microsoft Office License (1yr),Licencias Microsoft," $ 9,200.00 ",,,,,,,,,,,," $ 9,200.00 ",,,,, $ 534.88 ,,,,,,,,,,,, $ 534.88 
Cancun,1140,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Desarrollo Educativo,Class materials (holistic care),Materiales para clases (holísitco de atención)," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 ",," $ 2,500.00 "," $ 2,500.00 "," $ 2,500.00 ",," $ 25,000.00 ",,,,, $ 145.35 , $ 145.35 , $ 145.35 , $ 145.35 , $ 145.35 , $ 145.35 , $ 145.35 ,, $ 145.35 , $ 145.35 , $ 145.35 ,," $ 1,453.49 "
Cancun,1141,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Desarrollo Educativo,Connection activities for students,"Actividad de conexión, salidas y experiencias"," $ 3,000.00 ",,," $ 3,000.00 ",,," $ 3,000.00 ",,,," $ 3,000.00 ",," $ 12,000.00 ",,,,, $ 174.42 ,,, $ 174.42 ,,, $ 174.42 ,,,, $ 174.42 ,, $ 697.67 
Cancun,1142,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Desarrollo Emocional,Psychology materials,Materiales de psicología, $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 , $ 500.00 ,, $ 500.00 , $ 500.00 , $ 500.00 ,," $ 5,000.00 ",,,,, $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 , $ 29.07 ,, $ 29.07 , $ 29.07 , $ 29.07 ,, $ 290.70 
Cancun,1143,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Entrenamientos,Training for staff,Entrenamiento de staff," $ 5,000.00 ",,,,,,,,,,,," $ 5,000.00 ",,,,, $ 290.70 ,,,,,,,,,,,, $ 290.70 
Cancun,1144,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Matrículas,Educational scholarships,Apoyo Educativo," $ 34,500.00 "," $ 11,500.00 "," $ 11,500.00 "," $ 11,500.00 "," $ 11,500.00 "," $ 11,500.00 "," $ 39,000.00 "," $ 13,000.00 "," $ 13,000.00 "," $ 13,000.00 "," $ 13,000.00 "," $ 13,000.00 "," $ 196,000.00 ",,,,," $ 2,005.81 ", $ 668.60 , $ 668.60 , $ 668.60 , $ 668.60 , $ 668.60 ," $ 2,267.44 ", $ 755.81 , $ 755.81 , $ 755.81 , $ 755.81 , $ 755.81 ," $ 11,395.35 "
Cancun,1145,Transition Program Cancun,PROGRAMA TRANSICIÓN CUN,PROGRAMA TRANSICIÓN,Celebraciones,"Celebrations (graduations, beginning and end of the school year)","Celebraciones (graduaciones, inicio y fin de ciclo)",,,,,," $ 10,000.00 ",,,,,,," $ 10,000.00 ",,,,,,,,,, $ 581.40 ,,,,,,, $ 581.40 
Cancun,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cancun,1147,Strong Families Cancun,FAMILIAS FUERTES CUN,FAMILIAS FUERTES,Nóminas,,," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 400,279.27 "," $ 4,803,351.24 ",,,,," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 23,272.05 "," $ 279,264.61 "
